academic_year,branch_code,branch_name,data_type,pdf_count,pdf_description,pdf_filename,pdf_index,pdf_url,program,scraped_at,semester,subject_branch_code,subject_category,subject_category_:basic_science_courses,subject_category_:engineering_science_courses,"subject_category_:humanities_and_social_science,_including_management_courses",subject_category_:mandatory_non-credit_courses_–_audit_course,subject_category_:mopec-01(mooc),subject_category_:mopec-02(mooc),subject_category_:mopec-02_(mooc),subject_category_:pec-01(mooc),subject_category_:pec-02(mooc),subject_category_:pec-03(mooc),subject_category_:pec-04(mooc),subject_category_:professional_core_courses,subject_content,subject_content_type,subject_eff_from,"subject_elective_subject:
____________________________________________________no","subject_elective_subject:
____________________________________________________yes",subject_exp,subject_index,subject_l,subject_original_branch_code,subject_original_category,subject_original_category_:basic_science_courses,subject_original_category_:engineering_science_courses,"subject_original_category_:humanities_and_social_science,_including_management_courses",subject_original_category_:mandatory_non-credit_courses_–_audit_course,subject_original_category_:mopec-01(mooc),subject_original_category_:mopec-02(mooc),subject_original_category_:mopec-02_(mooc),subject_original_category_:pec-01(mooc),subject_original_category_:pec-02(mooc),subject_original_category_:pec-03(mooc),subject_original_category_:pec-04(mooc),subject_original_category_:professional_core_courses,subject_original_eff_from,"subject_original_elective_subject:
____________________________________________________no","subject_original_elective_subject:
____________________________________________________yes",subject_original_exp_,subject_original_l_,subject_original_p_,subject_original_sem__year,subject_original_subcode,subject_original_subjectname,subject_original_t_,subject_p,subject_row_index,subject_sem__year,subject_subcode,subject_subjectname,subject_t,subject_table_index,subject_total_lines,total_subjects
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    0",,,5,,,,,,,"IsTheory :
                                                    No",,,,,,,,,,"Theory Exam Duration :
                                                    0",,,,,,,,,,1,,,,,2,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :,,,6,,,,,,,IsPractical :No,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,2,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,"Remark :
                                                    TESTING",,,,,,,,,,,,Isfunctional :Yes,,,7,,,,,,,"Remark :
                                                    TESTING",,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,2,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,"IsTheory :
                                                    Yes",,,,,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,8,,,,"IsTheory :
                                                    Yes",,,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,3,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,IsPractical :No,,,,,,,,,,,,,,,Practical Exam Duration :,,,9,,,,IsPractical :No,,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,3,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,Remark :,,,,,,,,,,,,,,,Isfunctional :Yes,,,10,,,,Remark :,,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,3,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,11,,,,,,"IsTheory :
                                                    No",,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,4,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,IsPractical :No,,,,,,,,,,,,,Practical Exam Duration :,,,12,,,,,,IsPractical :No,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,4,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,Remark :,,,,,,,,,,,,,Isfunctional :Yes,,,13,,,,,,Remark :,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,4,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    0",,,14,,,,,,,"IsTheory :
                                                    No",,,,,,,,,,"Theory Exam Duration :
                                                    0",,,,,,,,,,1,,,,,5,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :,,,15,,,,,,,IsPractical :No,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,5,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,Remark :,,,,,,,,,,,,Isfunctional :Yes,,,16,,,,,,,Remark :,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,5,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,17,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,6,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :,,,18,,,,,,,,,,,,,,,IsPractical :No,,Practical Exam Duration :,,,,,,,,,,2,,,,,6,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,,,,,,,,,Remark :,,,,Isfunctional :Yes,,,19,,,,,,,,,,,,,,,Remark :,,Isfunctional :Yes,,,,,,,,,,3,,,,,6,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,20,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,7,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,IsPractical :No,,,,,,,,,,,,,,,Practical Exam Duration :,,,21,,,,IsPractical :No,,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,7,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,Remark :,,,,,,,,,,,,,,,Isfunctional :Yes,,,22,,,,Remark :,,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,7,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,"Theory Exam Duration :
                                                    0",,,23,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    0",,,,,,,,,,1,,,,,8,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,IsPractical :Yes,,,,,,,,,,,,,,Practical Exam Duration :,,,24,,,,,IsPractical :Yes,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,8,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,Remark :,,,,,,,,,,,,,,Isfunctional :Yes,,,25,,,,,Remark :,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,8,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,26,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    2.5 Hrs",,,,,,,,,,1,,,,,9,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,IsPractical :No,,,,,,,,,,,,,,Practical Exam Duration :,,,27,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,9,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,Remark :,,,,,,,,,,,,,,Isfunctional :Yes,,,28,,,,,Remark :,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,9,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,"IsTheory :
                                                    Yes",,,,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,29,,,,"IsTheory :
                                                    Yes",,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,,,,,,,,1,,,,,10,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,IsPractical :No,,,,,,,,,,,,,,,Practical Exam Duration :,,,30,,,,IsPractical :No,,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,10,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,,,Isfunctional :Yes,,,31,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,10,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,32,,,,,,"IsTheory :
                                                    No",,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,,,,,,,,1,,,,,11,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,IsPractical :No,,,,,,,,,,,,,Practical Exam Duration :,,,33,,,,,,IsPractical :No,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,11,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,Isfunctional :Yes,,,34,,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,11,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    0 Hrs",,,35,,,,,,,"IsTheory :
                                                    No",,,,,,,,,,"Theory Exam Duration :
                                                    0 Hrs",,,,,,,,,,1,,,,,12,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :,,,36,,,,,,,IsPractical :No,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,12,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,Isfunctional :Yes,,,37,,,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,12,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,,,,,,,,,"IsTheory :
                                                    No",,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,38,,,,,,,,,,,,,,,"IsTheory :
                                                    No",,"Theory Exam Duration :
                                                    1.5 Hrs",,,,,,,,,,1,,,,,13,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,,,,,,,,,IsPractical :No,,,,Practical Exam Duration :,,,39,,,,,,,,,,,,,,,IsPractical :No,,Practical Exam Duration :,,,,,,,,,,2,,,,,13,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,,,,,,,,,,,"Remark :
                                                    Only For C to D Students",,,,Isfunctional :Yes,,,40,,,,,,,,,,,,,,,"Remark :
                                                    Only For C to D Students",,Isfunctional :Yes,,,,,,,,,,3,,,,,13,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,41,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,,,,,,,,1,,,,,14,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,IsPractical :No,,,,,,,,,,,,,,,Practical Exam Duration :,,,42,,,,IsPractical :No,,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,14,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,,,Isfunctional :Yes,,,43,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,14,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,"Theory Exam Duration :
                                                    0 Hrs",,,44,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    0 Hrs",,,,,,,,,,1,,,,,15,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,IsPractical :Yes,,,,,,,,,,,,,,Practical Exam Duration :,,,45,,,,,IsPractical :Yes,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,15,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,,Isfunctional :Yes,,,46,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,15,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,"IsTheory :
                                                    No",,,,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,47,,,,,"IsTheory :
                                                    No",,,,,,,,,,,,"Theory Exam Duration :
                                                    1.5 Hrs",,,,,,,,,,1,,,,,16,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,IsPractical :No,,,,,,,,,,,,,,Practical Exam Duration :,,,48,,,,,IsPractical :No,,,,,,,,,,,,Practical Exam Duration :,,,,,,,,,,2,,,,,16,,50
2024-25,11,Electronics & Communication,subject,15,,,,,Diploma,2025-07-17 11:38:01,1,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,,,Isfunctional :Yes,,,49,,,,,"Remark :
                                                    Only For C to D Students",,,,,,,,,,,,Isfunctional :Yes,,,,,,,,,,3,,,,,16,,50
2024-25,11,Electronics & Communication,pdf_link,18,DI01000071,DI01000071.pdf,0,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI01000071.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI01C00071,DI01C00071.pdf,1,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI01C00071.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02000011,DI02000011.pdf,2,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000011.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02000051,DI02000051.pdf,3,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000051.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02000061,DI02000061.pdf,4,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000061.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02000081,DI02000081.pdf,5,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000081.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02000131,DI02000131.pdf,6,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000131.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02000141,DI02000141.pdf,7,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000141.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02000151,DI02000151.pdf,8,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02000151.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02011011,DI02011011.pdf,9,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02011011.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02C00011,DI02C00011.pdf,10,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00011.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02C00051,DI02C00051.pdf,11,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00051.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02C00061,DI02C00061.pdf,12,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00061.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02C00081,DI02C00081.pdf,13,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00081.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
2024-25,11,Electronics & Communication,pdf_link,18,DI02C00131,DI02C00131.pdf,14,https://s3-ap-southeast-1.amazonaws.com/gtusitecirculars/Syallbus/DI02C00131.pdf,Diploma,2025-07-17 11:38:05,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,59
